Unnamed: 0,userId,tier,gender,following_rate,followers_avg_age,following_avg_age,max_repetitive_punc,num_of_hashtags_per_action,emoji_count_per_action,punctuations_per_action,number_of_words_per_action,avgCompletion,avgTimeSpent,avgDuration,avgComments,creations,content_views,num_of_comments,weekends_trails_watched_per_day,weekdays_trails_watched_per_day,slot1_trails_watched_per_day,slot2_trails_watched_per_day,slot3_trails_watched_per_day,slot4_trails_watched_per_day,avgt2,age_group
36837,182310,1,1,0.018386108,2.181818182,2.75,3,0,0,0,0.201388889,0.542629722,57.33333333,116.0189259,10,0.016343207,0.26659857,0.010214505,0.007660878,0.011644535,0,0.005107252,0.032686415,0.035750766,750.7377778,3
177732,10090603,2,1,0,0,0,0,0,0,0,0,0.072315893,9.8,209.4116667,0,0,0.015037594,0,0,0.003759398,0,0,0,0.018796992,0,1
376229,74451609,2,1,0,0,0,0,0,0,0,0,0.108643677,3,49.1535,0,0,0.090909091,0,0,0.018181818,0,0,0,0.090909091,0,1
522493,59824080,2,1,0.105263158,0,0,0,0,0,0,0.032258065,0.241922576,7.226415094,34.62366265,1,0.010526316,0.947368421,0.010526316,0,0.223157895,0,0,1.084210526,0.031578947,162.7894737,4
523134,36942352,2,2,0.016,0,0,4,0,0,0,0.010752688,0.294629368,6.703125,63.60808861,0,0.024,0.712,0,0.512,0,0.768,0,0.096,0.16,0,3
286887,53731419,2,1,0.008695652,2,2,0,0,0,0,0,0.410954757,10.1838565,66.78339791,0,0,1.686956522,0,0.043478261,0.370434783,0,0,1.32173913,0.617391304,171,1
36050,8476691,1,1,0.017361111,0,0,0,0,0,0,1.05,0.212093539,5.888888889,231.4531429,0,0.041666667,0.024305556,0,0.006944444,0.009722222,0.010416667,0.006944444,0.045138889,0,217.8695652,2
321803,59883477,2,1,0,0,0,0,0,0,0,0,0.445394556,7.854166667,25.4848,0,0,0.368421053,0,0,0.101052632,0,0,0,0.505263158,0,1
220247,39590996,2,2,0,0,0,0,0,0,0,0,0.48648861,7.679738562,28.54628736,0,0,0.75,0,0.616935484,0,0,1.201612903,0.032258065,0,0,1
382737,76836593,2,1,0,0,0,0,0,0,0,0,0.152474851,2.5,19.628,0,0,0.055555556,0,0,0.011111111,0,0.055555556,0,0,0,1
65325,35793994,2,1,0,0,0,0,0,0,0,0,0.326588786,6.15,38.3526,0,0,0.365079365,0,0.043650794,0.046031746,0,0.015873016,0.103174603,0.198412698,0,1
221927,39827019,2,1,0,0,0,0,0,0,0,0,0.487564323,9.363636364,24.75834375,0,0,0.532258065,0,0.052419355,0.103225806,0.516129032,0.10483871,0,0,0,1
405798,51314938,2,1,0,0,0,0,0,0,0,0.769230769,0.398391121,8.142857143,38.097,0,0.008474576,0.093220339,0,0.016949153,0.016949153,0,0.084745763,0.033898305,0,157.6666667,2
177497,8522162,2,1,0.003484321,0,0,0,0,0,0,0,0.159572047,9,129.4353333,0,0,0.020905923,0,0.006968641,0.002090592,0,0.024390244,0,0,0,1
238615,42620040,2,2,0,0,0,0,0,0,0,0,0.060292508,7.5,138.5735,0,0,0.016260163,0,0,0.003252033,0,0,0.016260163,0,0,1
453190,38755810,2,2,0.032,0,0,3,0,0,0,0.168831169,0.423193656,10.76551724,62.91422727,0,0.072,0.536,0,0.408,0.0688,0.152,0.024,0.048,0.936,150.962963,3
348753,67253864,2,1,0,0,0,0,0,0,0,0,0.407675676,7.47826087,46.65569565,0,0,0.369230769,0,0,0.070769231,0,0.015384615,0.338461538,0,0,1
244159,43956339,2,1,0,0,0,0,0,0,0,0,0.104043247,4.4,62.1278,0,0,0.056910569,0,0,0.008130081,0,0,0,0.040650407,0,1
106466,45170343,2,1,0.016393443,0,0,0,0,0,0,0.04,0.554789737,8.425531915,15.86471111,0,0.024590164,0.37704918,0,0,0.07704918,0,0,0.385245902,0,196.030303,4
431646,50278548,2,1,0.016806723,0,0,2,0,0,0,0.013274336,0.209824218,4.875,71.23023671,0,0.033613445,1.857142857,0,0.285714286,0.28907563,0.159663866,0.613445378,1.008403361,0.235294118,177.5,4
535509,39018818,2,1,0,0,0,0,0,0,0,0.5,0.093330009,8.5,87.098,0,0.008,0.016,0,0.008,0,0,0,0,0.016,173,4
39623,411339,1,1,0.141835518,1.976666667,3,0,0,0,0,1.158730159,0.703831473,34.15789474,50.30321739,0,0.023837902,0.050059595,0,0.021454112,0.009535161,0.020262217,0.001191895,0.029797378,0.039332539,404.3106295,3
501930,42808943,2,1,0.37398374,1.642857143,2.25,0,0,0,0,0.117647059,0.433455186,7.55,16.4905,0,0.008130081,0.12195122,0,0,0.032520325,0,0,0.162601626,0,200.4074074,1
491040,55692298,2,1,0.064220183,2.222222222,2,0,0,0,0,0.117647059,0.448760715,239.7777778,84.92555172,0,0.018348624,0.28440367,0,0.027522936,0.055045872,0,0.28440367,0.018348624,0.027522936,183.25,3
4271,35236746,1,1,0.015873016,2,3,0,0,0,0,0,0.087710191,4.904761905,116.4296842,0,0,0.158730159,0,0.055555556,0.011111111,0,0.055555556,0.111111111,0,124.3333333,1
535904,39113106,2,1,0,0,0,4,0,0,0.6,0.8,0.335536967,63.46428571,113.5218125,0,0.008,0.184,0,0.108,0.0016,0,0,0.056,0.168,162,3
494842,43044810,2,1,0.390243902,1.5,2.441176471,2,0,0,0.08,0.12,0.283745765,5.769230769,34.23654545,0,0.016260163,0.178861789,0,0,0.042276423,0,0,0.130081301,0.081300813,271.0833333,1
199028,35593332,2,1,0,0,0,0,0,0,0,0,0.065913594,14.5,245.5536667,0,0,0.023809524,0,0,0.006349206,0,0,0.031746032,0,0,1
540312,38976835,2,1,0,0,0,3,0,0,0.428571429,1.857142857,0.324975679,11.33333333,31.12475,0,0.016,0.032,0,0.024,0,0,0,0,0.048,151,4
230045,41131396,2,1,0,0,0,0,0,0,0,0,0.354928607,6.05,18.129,0,0,0.153225806,0,0.080645161,0,0,0,0,0.161290323,0,1
416292,34773020,2,1,0.087301587,3,2,0,0,0,0,0.111111111,0.470342495,9.948717949,41.709,0,0.007936508,0.26984127,0,0.01984127,0.053968254,0,0.30952381,0,0,210.25,2
82383,52396205,2,1,0,0,0,0,0,0,0,0,0.04929751,7,141.995,0,0,0.008547009,0,0.004273504,0,0,0,0.008547009,0,0,1
33175,45329066,1,1,0,0,0,0,0,0,0,0.1,0.259437356,4,18.54,0,0.008196721,0.06557377,0,0,0.013114754,0,0,0.06557377,0,170.8,4
520117,55924033,2,1,0,0,0,0,0,0,0,0.074074074,0.297024183,13.06451613,112.0594286,0,0.027522936,0.458715596,0,0.02293578,0.104587156,0.04587156,0.256880734,0.110091743,0.155963303,177.7777778,3
407584,50060469,2,2,0.033613445,2.5,2,2,0,0,0,0.028985507,0.33562411,5.582089552,24.87427419,0,0.025210084,0.546218487,0,0,0.112605042,0,0.56302521,0,0,153.2857143,2
485725,46726037,2,1,0,0,0,0,0,0,0,0.25,0.199528732,42,210.496,0,0.008264463,0.016528926,0,0,0.001652893,0,0.008264463,0,0,173.6296296,3
507726,56731705,2,2,0.037383178,0,0,0,0,0,0,0.018518519,0.394422618,14.08695652,53.67898077,0,0.009345794,0.485981308,0,0,0.128971963,0,0,0.439252336,0.205607477,174.3333333,4
502469,43086568,2,1,0,0,0,0,0,0,0,0.153846154,0.191982291,4.307692308,63.595,0,0.008130081,0.089430894,0,0,0.021138211,0,0,0.081300813,0.024390244,180.5,1
341442,64530045,2,1,0,0,0,0,0,0,0,0,0.385441397,18.9,14.36028571,0,0,0.098591549,0,0,0.028169014,0,0,0.042253521,0.098591549,0,1
248921,45048336,2,1,0,0,0,0,0,0,0,0,0.622189088,19.4,40.858,0,0,0.040983607,0,0,0.008196721,0,0,0.040983607,0,0,1
162813,52804721,3,1,0,0,0,0,0,0,0,0.025641026,0.395480705,10.09210526,76.60616438,0,0.00862069,0.655172414,0,0,0.131034483,0,0.637931034,0,0.017241379,229.3333333,1
78509,48960937,2,1,0,0,0,0,0,0,0,0,0.276016474,6,22.48,0,0,0.025,0,0,0.006666667,0,0,0.033333333,0,0,1
443321,55129614,2,1,0,0,0,0,0,0,0,0.545454545,0.245493837,4.833333333,66.45916667,0,0.036036036,0.054054054,0,0.013513514,0.005405405,0,0.009009009,0.027027027,0.018018018,202.2380952,3
216195,38917939,2,1,0,0,0,0,0,0,0,0,0.215732193,2.68,18.3705,0,0,0.184,0,0.1,0,0,0,0,0.2,0,1
446524,45381727,2,1,0,0,0,8,0,0,0,0.023255814,0.33713451,6.369565217,46.37266667,0,0.032786885,0.31147541,0,0,0.075409836,0,0,0,0.37704918,168.2307692,4
442100,59549511,2,1,0.350515464,0,0,0,0,0,0,0.004032258,0.527698905,8.613138686,26.91771667,0,0.010309278,2.536082474,0,0.917525773,0.197938144,0,0.608247423,0.577319588,1.639175258,168,4
468122,56304698,2,1,0.009259259,0,0,0,0,0,0,0.056603774,0.273409437,5.99270073,71.45018776,1,0.064814815,2.37037037,0.009259259,0.125,0.457407407,0,0.101851852,0.407407407,2.027777778,188.9565217,4
69900,41155422,2,1,0,0,0,0,0,0,0,0,0.269060408,5.31147541,77.46146,0,0,0.483870968,0,0.092741935,0.061290323,0,0.10483871,0.040322581,0.346774194,0,1
285787,53541729,2,2,0,0,0,0,0,0,0,0,0.127361671,2.153846154,58.59791667,0,0,0.113043478,0,0,0.022608696,0,0.113043478,0,0,0,1
462296,56093961,2,1,0,0,0,0,0,0,0,0.333333333,0.361665175,7,29.57,0,0.009259259,0.037037037,0,0,0.007407407,0,0.037037037,0,0,156,4
433384,35708419,2,1,0.007936508,0,0,3,0,0,0,0.058823529,0.28318699,14.375,98.92133333,0,0.015873016,0.111111111,0,0.007936508,0.022222222,0,0.015873016,0.111111111,0,254.625,3
460147,45797760,2,1,0.008196721,0,0,5,0,0,0,0.304347826,0.357077588,9,61.57274359,0,0.049180328,0.319672131,0,0.016393443,0.081967213,0,0.204918033,0.032786885,0.204918033,210.9130435,1
517446,2418003,2,1,0,0,0,0,0,0,0,0.090909091,0.222503686,23.3,209.107,0,0.001972387,0.017751479,0,0,0.003944773,0,0.015779093,0,0.003944773,172.5517241,3
235683,42071874,2,1,0,0,0,0,0,0,0,0,0.280550272,4,15.68953846,0,0,0.227642276,0,0,0.045528455,0,0.227642276,0,0,0,1
414312,50169789,2,2,0,0,0,0,0,0,0,0.015625,0.27767733,13.53763441,67.45567925,0,0.067226891,0.462184874,0,0.109243697,0.112605042,0.100840336,0.420168067,0.092436975,0.168067227,190.5217391,4
355018,69233669,2,1,0,0,0,0,0,0,0,0,0.198412698,2,10.08,0,0,0.016393443,0,0.008196721,0,0,0,0,0.016393443,0,1
212921,38287282,2,1,0,0,0,0,0,0,0,0,0.515844757,4.888888889,9.025,0,0,0.064,0,0.036,0,0,0,0.072,0,0,1
228076,40792298,2,1,0,0,0,0,0,0,0,0,0.049386727,7.166666667,233.0933333,0,0,0.048387097,0,0.024193548,0,0,0,0.048387097,0,0,1
464629,54072504,2,1,0.01754386,0,0,0,0,0,0,0.4,0.696535245,15.5,11.90666667,0,0.00877193,0.026315789,0,0,0.007017544,0,0.00877193,0.026315789,0,106.6666667,4
243056,43690948,2,2,0,0,0,0,0,0,0,0,0.268498812,4,14.82,0,0,0.016260163,0,0,0.003252033,0,0,0,0.016260163,0,1
420423,36110211,2,1,0,0,0,0,0,0,0,0.043478261,0.386850279,22.81818182,64.89783333,0,0.007936508,0.166666667,0,0,0.052380952,0,0,0,0.261904762,154.5,3
385933,78058335,2,2,0,0,0,0,0,0,0,0,0.475367354,33.66666667,53.85966667,0,0,0.09375,0,0,0.01875,0,0,0,0.09375,0,1
36284,44863451,1,1,0.032786885,1.4,2.333333333,0,0,0,0,0.202380952,0.432571696,17.29411765,71.88785526,1,0.049180328,0.62295082,0.008196721,0.131147541,0.086885246,0.12295082,0.278688525,0.008196721,0.286885246,220.3043478,3
88819,34470535,2,1,0.102362205,1.666666667,2.5,0,0,0,0,0.166666667,0.266180582,8,115.29,0,0.007874016,0.031496063,0,0,0.006299213,0,0,0,0.031496063,111,2
161766,51217787,3,2,0,0,0,0,0,0.04,0,0.56,0.302698916,6.444444444,96.99416667,0,0.025423729,0.177966102,0,0.080508475,0.028813559,0,0.161016949,0.093220339,0.050847458,177.0909091,2
254882,46478336,2,2,0,0,0,0,0,0,0,0,0.471629917,12.70731707,49.07186207,0,0,0.247933884,0,0.012396694,0.062809917,0,0.165289256,0,0.173553719,0,1
364603,71684711,2,2,0,0,0,0,0,0,0,0,0.390465009,10.63888889,32.71719444,0,0,0.730769231,0,0,0.138461538,0,0.326923077,0.365384615,0,0,1
530206,37678109,2,1,0.16,1.454545455,2.388888889,0,0,0,0,0.125,0.501359599,15.83333333,113.7066667,0,0.008,0.048,0,0.024,0,0,0,0.048,0,213.6666667,3
500157,42059745,2,1,0,0,0,0,0,0,0,0.054054054,0.502213465,15.66666667,75.31244118,0,0.008130081,0.284552846,0,0,0.058536585,0,0.292682927,0,0,165.1666667,4
502763,43217337,2,1,0.016260163,0,0,0,0,0,0,0.071428571,0.505037272,16.13953488,34.85510256,0,0.008130081,0.325203252,0,0.016260163,0.063414634,0,0,0.25203252,0.097560976,206.6666667,1
193386,34473939,2,1,0.031496063,2,2.5,0,0,0,0,0,0.228692974,6.564516129,111.6714681,0,0,0.377952756,0,0.011811024,0.092913386,0,0.236220472,0.094488189,0.157480315,86,1
525624,58437699,2,1,0.247524752,2,2,0,0,0,0,0.012711864,0.359041237,6.65917603,51.09744397,0,0.01980198,2.306930693,0,0.118811881,0.481188119,0,2.405940594,0.158415842,0.079207921,185.92,4
166544,1970506,3,1,0.001845018,0,0,0,0,0,0,0.538461538,0.67259699,17.4,35.79075,1,0.011070111,0.009225092,0.001845018,0,0.001845018,0,0,0.009225092,0,197.3125,2
121123,46861150,2,1,0.214876033,1.4,2.421052632,0,0,0,0,0.027027027,0.502206852,14.33333333,37.91071875,1,0.024793388,0.26446281,0.008264463,0,0.079338843,0,0.016528926,0.355371901,0.024793388,247.1666667,3
189951,33774885,2,1,0,0,0,0,0,0,0,0,0.341657271,6,83.0514147,0,0,0.015748031,0,0,0.003149606,0,0,0.015748031,0,0,1
250397,45402669,2,1,0,0,0,0,0,0,0,0,0.211180779,2.5,13.4,0,0,0.016393443,0,0,0.003278689,0,0,0,0.016393443,0,1
141236,49129418,3,2,0,0,0,0,0,0,0,0,0.293096461,3.6,77.092,0,0,0.066666667,0,0,0.016666667,0,0,0.083333333,0,0,1
110691,41492909,2,2,0.008064516,0,0,0,0,0,0,0.040816327,0.324858252,12.30645161,53.64480952,0,0.008064516,0.379032258,0,0.112903226,0.05483871,0,0,0.274193548,0.225806452,167.7142857,1
323236,60120444,2,1,0,0,0,0,0,0,0,0,0.641208637,7.857142857,11.91707143,0,0,0.161290323,0,0,0.030107527,0,0.150537634,0,0,0,1
204174,36615718,2,2,0,0,0,0,0,0,0,0,0.331728121,5.543478261,19.93556757,0,0,0.293650794,0,0,0.073015873,0,0,0,0.365079365,0,1
367161,72306683,2,2,0,0,0,0,0,0,0,0,0.393608234,5.666666667,14.78666667,0,0,0.08,0,0,0.012,0,0,0.06,0,0,1
371344,73336213,2,1,0,0,0,0,0,0,0,0,0.357088879,11,93.83825,0,0,0.106382979,0,0.053191489,0,0,0,0.106382979,0,0,1
472304,41568544,2,2,0,0,0,0,0,0,0,0.04137931,0.229622907,4.576642336,67.63864063,0,0.032258065,1.129032258,0,0.116935484,0.174193548,0,0.161290323,0.225806452,0.717741935,184.8666667,4
70867,42654940,2,2,0,0,0,0,0,0,0,0,0.316236352,6.705882353,56.17155172,0,0,0.25203252,0,0,0.055284553,0,0,0.276422764,0,0,1
133006,36025071,3,1,0,0,0,0,0,0,0,0,0.184600926,6,59.588,0,0,0.015873016,0,0,0.003174603,0,0,0,0.015873016,0,1
242779,43619259,2,1,0,0,0,0,0,0,0,0,0.225661513,3.967741935,74.13941667,0,0,0.512195122,0,0,0.100813008,0,0.195121951,0,0.308943089,0,1
460878,66466759,2,1,0,0,0,11,0,0,0,0.090909091,0.409066811,12.78125,125.4324286,2,0.029850746,0.417910448,0.029850746,0,0.095522388,0.059701493,0.343283582,0,0.074626866,189.8,4
278579,52142874,2,2,0,0,0,0,0,0,0,0,0.572894192,8.461538462,31.19307692,0,0,0.111111111,0,0.055555556,0,0,0.111111111,0,0,0,1
44716,42980407,1,1,0.089430894,0,0,6,0,0,0.025316456,0.069620253,0.569933832,10.13265306,24.26529452,3,0.016260163,1.235772358,0.024390244,0.097560976,0.279674797,0,0.577235772,0.756097561,0.260162602,1196.2,1
182396,25318467,2,1,0,0,0,0,0,0,0,0,0.244707367,14.33333333,111.13475,0,0,0.034682081,0,0.01734104,0,0.034682081,0,0,0,0,1
89215,33461369,2,1,0,0,0,2,0,0,0,2.25,0.682244585,8,11.726,0,0.015748031,0.007874016,0,0.003937008,0,0.007874016,0,0,0,166.3333333,2
416666,34880730,2,1,0,0,0,0,0,0,0,0.083333333,0.154488949,7.708333333,142.7646842,0,0.007936508,0.174603175,0,0.01984127,0.03015873,0.03968254,0.150793651,0,0,188,3
182997,26432145,2,1,0,0,0,0,0,0,0,0,0.010553867,4.5,379.008,0,0,0.025,0,0.0125,0,0,0.025,0,0,0,1
511267,57138982,2,1,0.094339623,1,2,8,0,0,0,0.027777778,0.417121456,9.818181818,28.45667188,1,0.018867925,0.641509434,0.009433962,0,0.124528302,0,0,0,0.622641509,141.3333333,4
47018,163674,1,1,0.008088979,2.5,3.333333333,0,0,0,0,0.277108434,0.417001749,33.27777778,151.1838649,0,0.008088979,0.074823054,0,0.008088979,0.01132457,0.007077856,0.015166835,0.01314459,0.037411527,1000.905983,3
269073,49942556,2,1,0,0,0,0,0,0,0,0,0.900390625,28,31.36,0,0,0.016806723,0,0,0.003361345,0,0.008403361,0,0.008403361,0,1
138692,45692020,3,1,0,0,0,0,0,0,0,0,0.335577039,5.701492537,61.75109211,0,0,1.303278689,0,0.06557377,0.303278689,0,0.393442623,0.450819672,0.803278689,0,1
337084,62784214,2,1,0,0,0,0,0,0,0,0,0.424362999,16.125,61.9515,0,0,0.08,0,0.053333333,0,0,0,0.106666667,0,0,1
398825,33845251,2,2,0.015748031,0,0,0,0,0,0,0.285714286,0.080502821,10.1,109.0136667,0,0.007874016,0.094488189,0,0,0.031496063,0.078740157,0,0.070866142,0.007874016,160.8888889,4
89370,33725368,2,1,0.047244094,0,0,3,0,0,0,0.15625,0.209236884,10.40384615,169.2052414,0,0.015748031,0.228346457,0,0,0.081889764,0.220472441,0.015748031,0.173228346,0,152.1666667,1
140765,48514560,3,1,0,0,0,0,0,0,0,0,0.403881983,14.27819549,79.55871968,0,0,3.233333333,0,0.545833333,0.446666667,0,2.708333333,0.616666667,0,0,1
472470,73348506,2,2,0,0,0,0,0,0,0,1.255319149,0.375620939,8.888888889,59.01358824,0,0.212765957,0.765957447,0,0.265957447,0.123404255,0.106382979,0.319148936,0.510638298,0.212765957,183.6551724,4
373759,73889364,2,1,0,0,0,0,0,0,0,0,0.14084507,2,14.2,0,0,0.022222222,0,0,0.004444444,0,0.022222222,0,0,0,1
205873,36985614,2,1,0,0,0,0,0,0,0,0,0.150712944,42,239.3643333,0,0,0.024,0,0.012,0,0.024,0,0,0,0,1
176472,2795105,2,1,0.010460251,0,0,0,0,0,0,0,0.09994503,12,120.066,0,0,0.00209205,0,0,0.00041841,0,0,0,0.00209205,0,1
400798,34516007,2,1,0,0,0,0,0,0,0,0.142857143,0.544264826,163.5333333,450.8880909,0,0.007874016,0.094488189,0,0,0.023622047,0.015748031,0.023622047,0.031496063,0.047244094,181.8333333,3
115999,41761095,2,1,0.203252033,2.111111111,2.111111111,0,0,0,0,0.066666667,0.161497034,5.928571429,156.2995385,0,0.008130081,0.105691057,0,0,0.022764228,0.032520325,0.056910569,0.024390244,0,144.8571429,1
425911,52345303,2,1,0.008547009,1,1,0,0,0,0,0.333333333,0.415555855,7.357142857,38.83658333,0,0.008547009,0.111111111,0,0.05982906,0,0,0,0.068376068,0.051282051,1,1
492715,55580159,2,1,0.054545455,1.5,2.4,0,0,0,0,0,0.208218642,3.555555556,18.59171429,0,0.009090909,0.063636364,0,0,0.016363636,0,0.081818182,0,0,343.875,3
105481,38804124,2,1,0.064,2.666666667,2,0,0,0,0,0.388059701,0.312233882,8.569620253,103.1967143,1,0.072,0.448,0.008,0.14,0.0704,0.016,0.128,0.248,0.24,173,3
284216,53254057,2,1,0,0,0,0,0,0,0,0,0.382978079,6.428571429,30.33228571,0,0,0.181034483,0,0,0.036206897,0,0.137931034,0,0.043103448,0,1
71730,43385539,2,1,0,0,0,0,0,0,0,0,0.579964914,11.7,56.1868,0,0,0.081300813,0,0,0.016260163,0,0.032520325,0,0.048780488,0,1
407073,51861599,2,1,0,0,0,0,0,0,0,0.04,0.490221834,7.857142857,26.08569565,0,0.008474576,0.194915254,0,0.118644068,0,0,0,0,0.237288136,168.1428571,2
163578,43147796,3,1,0.016260163,0,0,3,0,0,0,0.1,0.409950483,73.55,50.01982353,0,0.016260163,0.138211382,0,0,0.032520325,0,0.040650407,0.113821138,0.008130081,120.6666667,1
521299,42081361,2,1,0.146341463,1.857142857,2.285714286,0,0,0,0,0.171428571,0.177105569,7.833333333,130.5023571,0,0.024390244,0.25203252,0,0.012195122,0.063414634,0.008130081,0.170731707,0.048780488,0.113821138,106.3333333,4
225725,40418285,2,1,0,0,0,0,0,0,0,0,0.479522546,9,87.10871429,0,0,0.120967742,0,0.060483871,0,0,0,0.112903226,0.008064516,0,1
455548,51634588,2,1,0,0,0,0,0,0,0,0.151685393,0.331614524,9.873786408,67.49576821,1,0.118644068,1.372881356,0.008474576,0.216101695,0.262711864,0,0.194915254,0.652542373,0.898305085,190.9333333,2
150083,49684252,3,1,0.008333333,0,0,0,0,0,0,0.027777778,0.517164949,21.48484848,69.6314,0,0.008333333,0.283333333,0,0,0.055,0,0.266666667,0,0.008333333,169,4
279817,52445791,2,1,0,0,0,0,0,0,0,0,0.218150087,5,22.92,0,0,0.017094017,0,0.008547009,0,0,0,0,0.017094017,0,1
82220,52209705,2,1,0,0,0,0,0,0,0,0.6,0.274959582,11,135.2145,0,0,0.034188034,0,0.02991453,0,0,0,0.05982906,0,0,1
340751,64225785,2,1,0,0,0,0,0,0,0,0,0.229670881,3.111111111,15.22625,0,0,0.112676056,0,0.063380282,0,0,0,0.126760563,0,0,1
478542,41686204,2,2,0,0,0,0,0,0,0,0.03030303,0.479466923,13.82051282,98.31768966,0,0.008064516,0.25,0,0,0.062903226,0.056451613,0,0,0.258064516,171,1
345467,66087323,2,2,0,0,0,0,0,0,0,0,0.444842363,9.230769231,48.6673,0,0,0.147058824,0,0.029411765,0.026470588,0,0.132352941,0,0.058823529,0,1
373944,73922995,2,1,0,0,0,0,0,0,0,0,0.205991911,2.5,13.36,0,0,0.044444444,0,0,0.008888889,0,0.044444444,0,0,0,1
400136,34330489,2,1,0,0,0,0,0,0,0,0.059701493,0.275907404,11.66666667,92.01920635,0,0.007874016,0.511811024,0,0,0.118110236,0,0.05511811,0,0.535433071,161.5,4
80252,50398118,2,1,0,0,0,0,0,0,0,0,0.212171038,3.307692308,21.30645455,0,0,0.100840336,0,0,0.021848739,0,0,0.109243697,0,0,1
349085,67395030,2,2,0,0,0,0,0,0,0,0,0.838730276,11.84615385,13.74,0,0,0.230769231,0,0.092307692,0.003076923,0,0.184615385,0.015384615,0,0,1
77213,47913738,2,2,0,0,0,0,0,0,0,0,0.34445754,9.433333333,69.35106202,0,0,1.239669421,0,0,0.247933884,0,0.090909091,0.884297521,0.26446281,0,1
302859,56820770,2,1,0,0,0,0,0,0,0,0,1,28,7.56,0,0,0.009433962,0,0,0.001886792,0,0.009433962,0,0,0,1
510653,55741769,2,1,0.110091743,0,0,2,0,0,0.012345679,0.12345679,0.380591998,15.18518519,57.79264865,1,0.04587156,0.678899083,0.009174312,0.096330275,0.159633028,0,0.146788991,0.513761468,0.330275229,167.8888889,3
404012,29369124,2,1,0,0,0,0,0,0,0,0.090909091,0.526484104,35.66666667,121.9586,0,0.007042254,0.14084507,0,0.003521127,0.032394366,0,0.161971831,0.007042254,0,0,1
288892,54120778,2,1,0,0,0,0,0,0,0,0,0.376199646,7.212121212,44.61711538,0,0,0.236842105,0,0,0.057894737,0,0.289473684,0,0,0,1
211989,38047539,2,2,0,0,0,0,0,0,0,0,0.182626096,5,33.4335,0,0,0.016,0,0.008,0,0,0,0.016,0,0,1
467354,54383888,2,1,0,0,0,0,0,0,0,0.25,0.211525131,5,48.19146154,0,0.008849558,0.123893805,0,0,0.02300885,0,0,0.115044248,0,177.6190476,1
397437,33368206,2,2,0,0,0,0,0,0,0,1,0.381795968,10,26.192,0,0.007874016,0.007874016,0,0,0.001574803,0,0,0.007874016,0,188.5,2
489653,58139130,2,1,0.058823529,2.5,2.666666667,0,0,0,0,0.153846154,0.433061203,9.244897959,26.61277778,0,0.068627451,0.303921569,0,0,0.096078431,0.166666667,0.294117647,0,0.019607843,179.0545455,2
275293,51352489,2,1,0,0,0,0,0,0,0,0,0.450208414,32.13913043,29.75667257,0,0,0.957627119,0,0.050847458,0.174576271,0,0,0.13559322,0.838983051,0,1
479207,2150960,2,1,0.001869159,2,2,0,0,0,0,0.2,0.023442608,6,236.2996667,0,0.001869159,0.005607477,0,0,0.001121495,0,0,0.005607477,0,43.75,2
193590,34513530,2,1,0,0,0,0,0,0,0,0,0.161307492,2.090909091,59.19622222,0,0,0.070866142,0,0.043307087,0,0,0.086614173,0,0,0,1
124278,37326070,2,1,0,0,0,0,0,0,0,0.111111111,0.309302774,6.1,90.3246,0,0.008,0.2,0,0.12,0,0,0.072,0.168,0,783,1
116446,42382993,2,1,0,0,0,3,0,0,0,0.5,0.285075903,12.96153846,148.270125,0,0.008130081,0.146341463,0,0,0.042276423,0,0.056910569,0.154471545,0,0,1
322854,60060517,2,1,0,0,0,0,0,0,0,0,0.558042054,28.14285714,84.6935,0,0,0.074468085,0,0,0.014893617,0,0,0,0.074468085,0,1
128016,2051271,3,1,0.001855288,0,0,0,0,0,0,0,0.036764902,8.5,229.1816667,0,0,0.005565863,0,0,0.00148423,0,0.00742115,0,0,72,1
468666,58713394,2,1,0.02,0,0,0,0,0,0,0.026548673,0.647730762,98.79861111,44.96005505,0,0.02,2.23,0,0,0.576,0,0.93,1.17,0.78,164.5,2
110873,39879170,2,1,0.096774194,2,2.25,2,0,0,0,0.814814815,0.446922648,11.18110236,84.07512121,0,0.064516129,0.580645161,0,0.419354839,0.037096774,0,0.774193548,0.008064516,0.241935484,210.3793103,3
135496,39946118,3,2,0,0,0,0,0,0,0,0,0.487723412,60.39534884,50.74241935,0,0,0.266129032,0,0.173387097,0,0,0.201612903,0,0.14516129,0,1
204081,36598204,2,1,0,0,0,0,0,0,0,0,0.253252919,18.33333333,244.14,0,0,0.023809524,0,0,0.004761905,0,0,0,0.023809524,0,1
288907,54123938,2,1,0,0,0,0,0,0,0,0,0.440065604,8.375,27.16554348,0,0,0.438596491,0,0.004385965,0.08245614,0,0.298245614,0.035087719,0.087719298,0,1
204011,36584258,2,2,0,0,0,0,0,0,0,0,0.106314509,5.333333333,115.4722222,0,0,0.071428571,0,0,0.014285714,0,0,0,0.071428571,0,1
325713,60518037,2,2,0,0,0,0,0,0,0,0,0.025725689,9,206.6453333,0,0,0.032967033,0,0,0.008791209,0,0,0.043956044,0,0,1
75157,46250118,2,1,0,0,0,0,0,0,0,0,0.346786223,15.83333333,136.6258333,0,0,0.05785124,0,0,0.009917355,0,0.049586777,0,0,0,1
198028,35392304,2,1,0,0,0,0,0,0,0,0,0.041107689,14.75,174.46,0,0,0.031746032,0,0,0.006349206,0,0,0.007936508,0.023809524,0,1
